"","NRI_ID","STATE","STATEABBRV","COUNTY","AVLN_risk","CFLD_risk","CWAV_risk","DRGT_risk","ERQK_risk","HAIL_risk","HWAV_risk","HRCN_risk","ISTM_risk","LNDS_risk","LTNG_risk","RFLD_risk","SWND_risk","TRND_risk","TSUN_risk","VLCN_risk","WFIR_risk","WNTW_risk"
"2097","C39105","Ohio","OH","Meigs","Very Low","Very Low","Middle","Low","Low","Middle","Low","Low","Middle","Low","High","Middle","Low","Low","Very Low","Very Low","Low","Low"
"2098","C39107","Ohio","OH","Mercer","Very Low","Very Low","Middle","Low","Low","Middle","Low","Low","Middle","Low","High","Middle","Middle","Low","Very Low","Very Low","Low","Middle"
"2099","C39109","Ohio","OH","Miami","Very Low","Very Low","Middle","Low","Low","Middle","Low","Low","High","Low","High","Low","Middle","Low","Very Low","Very Low","Low","Middle"
"2100","C39111","Ohio","OH","Monroe","Very Low","Very Low","Middle","Low","Low","Middle","Low","Low","Middle","Low","High","Middle","Low","Low","Very Low","Very Low","Low","Low"
"2101","C39113","Ohio","OH","Montgomery","Very Low","Very Low","Middle","Low","Low","Middle","Middle","Low","High","Low","High","Middle","Middle","Low","Very Low","Very Low","Low","Middle"
"2102","C39115","Ohio","OH","Morgan","Very Low","Very Low","Middle","Low","Low","Middle","Low","Low","Middle","Low","High","Low","Low","Low","Very Low","Very Low","Low","Middle"
"2103","C39117","Ohio","OH","Morrow","Very Low","Very Low","Middle","Low","Low","Middle","Low","Low","Low","Low","High","Low","Middle","Low","Very Low","Very Low","Low","Middle"
"2104","C39119","Ohio","OH","Muskingum","Very Low","Very Low","Middle","Low","Low","Middle","Low","Low","Middle","Low","Middle","Middle","Low","Low","Very Low","Very Low","Low","Low"
"2105","C39121","Ohio","OH","Noble","Very Low","Very Low","Middle","Low","Low","Middle","Low","Low","Middle","Low","High","Middle","Low","Low","Very Low","Very Low","Low","Low"
"2106","C39123","Ohio","OH","Ottawa","Very Low","Low","Middle","Low","Low","High","Middle","Low","Very High","Low","High","Low","Very High","Low","Very Low","Very Low","Low","Middle"
"2107","C39125","Ohio","OH","Paulding","Very Low","Very Low","Middle","Low","Low","Middle","Middle","Low","High","Low","High","Low","High","Low","Very Low","Very Low","Low","Middle"
"2108","C39127","Ohio","OH","Perry","Very Low","Very Low","Middle","Low","Low","Middle","Low","Low","Middle","Low","High","Low","Low","Low","Very Low","Very Low","Low","Middle"
"2109","C39129","Ohio","OH","Pickaway","Very Low","Very Low","Middle","Low","Low","Middle","Low","Low","Middle","Low","High","Middle","Low","Low","Very Low","Very Low","Low","Middle"
"2110","C39131","Ohio","OH","Pike","Very Low","Very Low","Middle","Low","Low","Middle","Middle","Low","Middle","Low","High","Middle","Low","Low","Very Low","Very Low","Low","Middle"
"2111","C39133","Ohio","OH","Portage","Very Low","Very Low","Middle","Low","Low","Middle","Low","Low","Middle","Low","Middle","Low","Low","Low","Very Low","Very Low","Low","Middle"
"2112","C39135","Ohio","OH","Preble","Very Low","Very Low","Middle","Low","Low","Middle","Low","Low","High","Low","High","Low","Middle","Low","Very Low","Very Low","Low","Middle"
"2113","C39137","Ohio","OH","Putnam","Very Low","Very Low","Middle","Low","Low","Middle","Middle","Low","High","Low","High","Low","Middle","Low","Very Low","Very Low","Low","Middle"
"2114","C39139","Ohio","OH","Richland","Very Low","Very Low","Middle","Low","Low","Middle","Low","Low","Middle","Low","Middle","Low","Middle","Low","Very Low","Very Low","Low","Middle"
"2115","C39141","Ohio","OH","Ross","Very Low","Very Low","Middle","Low","Low","Middle","Low","Low","Middle","Low","High","Middle","Low","Low","Very Low","Very Low","Low","Middle"
"2116","C39143","Ohio","OH","Sandusky","Very Low","Low","Middle","Low","Low","Middle","Low","Low","High","Low","Middle","Low","Middle","Low","Very Low","Very Low","Low","Middle"
"2117","C39145","Ohio","OH","Scioto","Very Low","Very Low","Middle","Low","Low","Middle","Middle","Low","Middle","Low","High","Middle","Low","Low","Very Low","Very Low","Low","Middle"
"2118","C39147","Ohio","OH","Seneca","Very Low","Very Low","Middle","Low","Low","Middle","Low","Low","Middle","Low","Middle","Low","Middle","Low","Very Low","Very Low","Low","Middle"
"2119","C39149","Ohio","OH","Shelby","Very Low","Very Low","Middle","Low","Low","Middle","Low","Low","Middle","Low","High","Low","Middle","Low","Very Low","Very Low","Low","Middle"
"2120","C39151","Ohio","OH","Stark","Very Low","Very Low","Middle","Low","Low","Middle","Low","Low","Middle","Low","Middle","Middle","Low","Low","Very Low","Very Low","Low","Middle"
"2121","C39153","Ohio","OH","Summit","Very Low","Very Low","Middle","Low","Low","Middle","Low","Low","Middle","Low","Middle","Low","Low","Low","Very Low","Very Low","Low","Middle"
"2122","C39155","Ohio","OH","Trumbull","Very Low","Very Low","Middle","Low","Low","Middle","Low","Low","Middle","Low","Middle","Middle","Low","Low","Very Low","Very Low","Low","Middle"
"2123","C39157","Ohio","OH","Tuscarawas","Very Low","Very Low","Middle","Low","Low","Middle","Low","Low","Low","Low","Middle","Middle","Low","Low","Very Low","Very Low","Low","Low"
"2124","C39159","Ohio","OH","Union","Very Low","Very Low","Middle","Low","Low","Middle","Low","Low","Middle","Low","High","Low","Middle","Low","Very Low","Very Low","Low","Middle"
"2125","C39161","Ohio","OH","Van Wert","Very Low","Very Low","Middle","Low","Low","Middle","Middle","Low","Middle","Low","High","Low","Middle","Low","Very Low","Very Low","Low","Middle"
"2126","C39163","Ohio","OH","Vinton","Very Low","Very Low","Middle","Low","Low","Middle","Low","Low","Middle","Low","High","Middle","Low","Low","Very Low","Very Low","Low","Middle"
"2127","C39165","Ohio","OH","Warren","Very Low","Very Low","Middle","Low","Low","Middle","Middle","Low","High","Low","High","Middle","Middle","Low","Very Low","Very Low","Low","Middle"
"2128","C39167","Ohio","OH","Washington","Very Low","Very Low","Middle","Low","Low","Middle","Low","Low","Middle","Low","High","Middle","Low","Low","Very Low","Very Low","Low","Middle"
"2129","C39169","Ohio","OH","Wayne","Very Low","Very Low","Middle","Low","Low","Middle","Low","Low","Middle","Low","Middle","Low","Low","Low","Very Low","Very Low","Low","Middle"
"2130","C39171","Ohio","OH","Williams","Very Low","Very Low","Middle","Low","Low","Middle","Low","Low","High","Low","Middle","Low","High","Low","Very Low","Very Low","Low","Middle"
"2131","C39173","Ohio","OH","Wood","Very Low","Low","Middle","Low","Low","Middle","Low","Low","High","Low","Middle","Low","Middle","Low","Very Low","Very Low","Low","Middle"
"2132","C39175","Ohio","OH","Wyandot","Very Low","Very Low","Middle","Low","Low","Middle","Low","Low","Middle","Low","Middle","Low","Middle","Low","Very Low","Very Low","Low","Middle"
"2133","C40001","Oklahoma","OK","Adair","Very Low","Very Low","Middle","Low","Low","High","Middle","Low","Very High","Low","High","Middle","Very High","Middle","Very Low","Very Low","Very High","Middle"
"2134","C40003","Oklahoma","OK","Alfalfa","Very Low","Very Low","Middle","Middle","Low","High","Middle","Low","Middle","Low","High","Low","High","High","Very Low","Very Low","Low","Middle"
"2135","C40005","Oklahoma","OK","Atoka","Very Low","Very Low","Middle","Middle","Low","High","Middle","Low","High","Low","High","Low","Middle","Middle","Very Low","Very Low","Very High","Low"
"2136","C40007","Oklahoma","OK","Beaver","Very Low","Very Low","Middle","High","Low","High","Low","Low","Low","Low","Middle","Low","Middle","Very High","Very Low","Very Low","Middle","Middle"
"2137","C40009","Oklahoma","OK","Beckham","Very Low","Very Low","Middle","High","Low","High","Low","Low","Middle","Low","High","Low","Middle","Middle","Very Low","Very Low","Middle","Middle"
"2138","C40011","Oklahoma","OK","Blaine","Very Low","Very Low","Middle","Middle","Low","Very High","Low","Low","High","Low","High","Low","High","High","Very Low","Very Low","Low","Middle"
"2139","C40013","Oklahoma","OK","Bryan","Very Low","Very Low","Middle","Middle","Low","High","Middle","Low","High","Low","High","Low","Middle","Middle","Very Low","Very Low","Middle","Low"
"2140","C40015","Oklahoma","OK","Caddo","Very Low","Very Low","Middle","Middle","Low","Very High","Low","Low","High","Low","High","Low","High","High","Very Low","Very Low","Middle","Middle"
"2141","C40017","Oklahoma","OK","Canadian","Very Low","Very Low","Middle","Middle","Low","Very High","Middle","Low","High","Low","High","Low","High","High","Very Low","Very Low","Low","Middle"
"2142","C40019","Oklahoma","OK","Carter","Very Low","Very Low","Middle","Middle","Low","High","Middle","Low","High","Low","High","Low","Middle","Middle","Very Low","Very Low","High","Low"
"2143","C40021","Oklahoma","OK","Cherokee","Very Low","Very Low","Middle","Low","Low","High","High","Low","Very High","Low","High","Middle","Very High","Middle","Very Low","Very Low","Very High","Middle"
"2144","C40023","Oklahoma","OK","Choctaw","Very Low","Very Low","Middle","Middle","Low","Middle","High","Low","High","Low","High","Low","Middle","Middle","Very Low","Very Low","Middle","Low"
"2145","C40025","Oklahoma","OK","Cimarron","Very Low","Very Low","Middle","Very High","Low","Middle","Low","Very Low","Low","Low","Middle","Low","Low","Middle","Very Low","Very Low","Middle","Middle"
"2146","C40027","Oklahoma","OK","Cleveland","Very Low","Very Low","Middle","Middle","Low","Very High","Middle","Low","High","Low","High","Low","High","Middle","Very Low","Very Low","Low","Low"
"2147","C40029","Oklahoma","OK","Coal","Very Low","Very Low","Middle","Middle","Low","High","Middle","Low","Very High","Low","High","Low","Middle","Low","Very Low","Very Low","Very High","Low"
"2148","C40031","Oklahoma","OK","Comanche","Very Low","Very Low","Middle","Middle","Low","Very High","Low","Low","High","Low","High","Low","High","High","Very Low","Very Low","Middle","Middle"
"2149","C40033","Oklahoma","OK","Cotton","Very Low","Very Low","Middle","Middle","Low","Very High","Low","Low","High","Low","High","Low","High","Middle","Very Low","Very Low","Middle","Low"
"2150","C40035","Oklahoma","OK","Craig","Very Low","Very Low","Middle","Low","Low","High","Very High","Low","High","Low","High","Low","Very High","Middle","Very Low","Very Low","Low","Middle"
"2151","C40037","Oklahoma","OK","Creek","Very Low","Very Low","Middle","Middle","Low","Very High","Very High","Low","High","Low","High","Middle","Very High","High","Very Low","Very Low","Very High","Middle"
"2152","C40039","Oklahoma","OK","Custer","Very Low","Very Low","Middle","Middle","Low","High","Low","Low","High","Low","High","Low","High","Middle","Very Low","Very Low","Low","Middle"
"2153","C40041","Oklahoma","OK","Delaware","Very Low","Very Low","Middle","Low","Low","High","High","Low","Very High","Low","High","Low","Very High","Middle","Very Low","Very Low","High","Middle"
"2154","C40043","Oklahoma","OK","Dewey","Very Low","Very Low","Middle","Middle","Low","High","Low","Low","Middle","Low","High","Low","High","Middle","Very Low","Very Low","Low","Middle"
"2155","C40045","Oklahoma","OK","Ellis","Very Low","Very Low","Middle","Middle","Low","High","Low","Low","Middle","Low","High","Low","Middle","Middle","Very Low","Very Low","High","Middle"
"2156","C40047","Oklahoma","OK","Garfield","Very Low","Very Low","Middle","Middle","Low","High","Middle","Low","Middle","Low","High","Low","High","Middle","Very Low","Very Low","Low","Middle"
"2157","C40049","Oklahoma","OK","Garvin","Very Low","Very Low","Middle","Middle","Low","Very High","Middle","Low","High","Low","High","Low","High","Middle","Very Low","Very Low","High","Low"
"2158","C40051","Oklahoma","OK","Grady","Very Low","Very Low","Middle","Middle","Low","Very High","Middle","Low","High","Low","High","Low","High","High","Very Low","Very Low","Middle","Middle"
"2159","C40053","Oklahoma","OK","Grant","Very Low","Very Low","Middle","Middle","Low","Very High","Middle","Low","Middle","Low","High","Low","Very High","Middle","Very Low","Very Low","Low","Middle"
"2160","C40055","Oklahoma","OK","Greer","Very Low","Very Low","Middle","High","Low","High","Low","Low","Middle","Low","High","Low","High","Middle","Very Low","Very Low","Low","Low"
"2161","C40057","Oklahoma","OK","Harmon","Very Low","Very Low","Middle","High","Low","High","Low","Low","Middle","Low","High","Low","Middle","Middle","Very Low","Very Low","Low","Low"
"2162","C40059","Oklahoma","OK","Harper","Very Low","Very Low","Middle","Middle","Low","High","Low","Low","Middle","Low","Middle","Low","Middle","Middle","Very Low","Very Low","High","Middle"
"2163","C40061","Oklahoma","OK","Haskell","Very Low","Very Low","Middle","Low","Low","High","Very High","Low","High","Low","High","Low","High","Middle","Very Low","Very Low","Very High","Low"
"2164","C40063","Oklahoma","OK","Hughes","Very Low","Very Low","Middle","Low","Low","High","Middle","Low","High","Low","High","Low","High","Middle","Very Low","Very Low","Very High","Low"
"2165","C40065","Oklahoma","OK","Jackson","Very Low","Very Low","Middle","High","Low","High","Low","Low","Middle","Low","High","Low","High","Middle","Very Low","Very Low","Low","Low"
"2166","C40067","Oklahoma","OK","Jefferson","Very Low","Very Low","Middle","Middle","Low","Very High","Middle","Low","High","Low","High","Low","Middle","Middle","Very Low","Very Low","High","Low"
"2167","C40069","Oklahoma","OK","Johnston","Very Low","Very Low","Middle","Middle","Low","High","Middle","Low","High","Low","High","Low","Middle","Middle","Very Low","Very Low","High","Low"
"2168","C40071","Oklahoma","OK","Kay","Very Low","Very Low","Middle","Middle","Low","Very High","Middle","Low","Middle","Low","High","Middle","Very High","Middle","Very Low","Very Low","Low","Middle"
"2169","C40073","Oklahoma","OK","Kingfisher","Very Low","Very Low","Middle","Middle","Low","Very High","Middle","Low","High","Low","High","Low","High","High","Very Low","Very Low","Low","Middle"
"2170","C40075","Oklahoma","OK","Kiowa","Very Low","Very Low","Middle","High","Low","Very High","Low","Low","High","Low","High","Low","High","High","Very Low","Very Low","Low","Low"
"2171","C40077","Oklahoma","OK","Latimer","Very Low","Very Low","Middle","Middle","Low","High","Very High","Low","High","Low","High","Low","High","Middle","Very Low","Very Low","Very High","Low"
"2172","C40079","Oklahoma","OK","Le Flore","Very Low","Very Low","Middle","Middle","Low","High","Very High","Low","High","Low","High","High","High","High","Very Low","Very Low","Very High","Middle"
"2173","C40081","Oklahoma","OK","Lincoln","Very Low","Very Low","Middle","Middle","Low","Very High","Middle","Low","High","Low","High","Low","Very High","High","Very Low","Very Low","High","Low"
"2174","C40083","Oklahoma","OK","Logan","Very Low","Very Low","Middle","Middle","Low","Very High","Middle","Low","High","Low","High","Low","Very High","Middle","Very Low","Very Low","Low","Middle"
"2175","C40085","Oklahoma","OK","Love","Very Low","Very Low","Middle","Middle","Low","High","Middle","Low","High","Low","High","Low","Middle","Low","Very Low","Very Low","High","Low"
"2176","C40087","Oklahoma","OK","McClain","Very Low","Very Low","Middle","Middle","Low","Very High","Middle","Low","High","Low","High","Low","High","Middle","Very Low","Very Low","Middle","Low"
"2177","C40089","Oklahoma","OK","McCurtain","Very Low","Very Low","Middle","Middle","Low","Middle","Low","Low","High","Low","High","Middle","Middle","High","Very Low","Very Low","Middle","Low"
"2178","C40091","Oklahoma","OK","McIntosh","Very Low","Very Low","Middle","Low","Low","High","Very High","Low","High","Low","High","Low","High","Middle","Very Low","Very Low","Very High","Low"
"2179","C40093","Oklahoma","OK","Major","Very Low","Very Low","Middle","Middle","Low","High","Middle","Low","Middle","Low","High","Low","High","Middle","Very Low","Very Low","Low","Middle"
